State,Total_Confirmed,Total_Cured,Total_Death,DATE,Total_confirmed2,Confirmed_cases_on_this_day,Recovered_cases_on_this_day,Death_cases_on_this_day
Puducherry,36856,35733,609,28-11-2020,36856,16,46,0
Punjab,150086,137630,4737,28-11-2020,150086,808,541,27
Rajasthan,260040,229602,2255,28-11-2020,260040,3093,2194,18
Sikkim,4908,4541,103,28-11-2020,4908,37,40,1
Tamil Nadu,777616,754826,11681,28-11-2020,777616,1442,1494,12
Telangana,268418,256330,1451,28-11-2020,268418,753,952,3
Tripura,32641,31568,370,28-11-2020,32641,31,69,0
Uttarakhand,73527,67514,1201,28-11-2020,73527,530,395,5
Uttar Pradesh,537747,504411,7697,28-11-2020,537747,2298,2058,23
West Bengal,473987,441100,8270,28-11-2020,473987,3489,3496,46
Andaman and Nicobar Islands,4698,4518,61,29-11-2020,4698,9,10,0
Andhra Pradesh,867063,848511,6981,29-11-2020,867063,625,1186,5
Arunachal Pradesh,16262,15323,51,29-11-2020,16262,31,53,1
Assam,212483,208190,980,29-11-2020,212483,163,122,0
Bihar,233572,226939,1253,29-11-2020,233572,656,672,5
Chandigarh,17246,15857,274,29-11-2020,17246,89,160,4
Chhattisgarh,234725,210917,2830,29-11-2020,234725,1890,2734,17
Dadra and Nagar Haveli and Daman and Diu,3330,3305,2,29-11-2020,3330,0,4,0
Delhi,561742,516166,8998,29-11-2020,561742,4998,6512,89
Goa,47689,45655,686,29-11-2020,47689,198,163,0
Gujarat,206714,187969,3953,29-11-2020,206714,1598,1523,15
Haryana,230713,208422,2375,29-11-2020,230713,1967,2421,30
Himachal Pradesh,38977,29780,623,29-11-2020,38977,650,270,11
Jammu and Kashmir,109383,102591,1680,29-11-2020,109383,512,632,4
Jharkhand,108786,105669,963,29-11-2020,108786,209,216,1
Karnataka,882608,846082,11750,29-11-2020,882608,1522,2132,12
Kerala,593957,526797,2196,29-11-2020,593957,6250,5275,25
Ladakh,8328,7327,116,29-11-2020,8328,56,73,2
Lakshadweep,0,0,0,29-11-2020,0,0,0,0
Madhya Pradesh,203231,185013,3237,29-11-2020,203231,1634,1317,13
Maharashtra,1814515,1676564,46986,29-11-2020,1814515,5965,3937,88
Manipur,24749,21203,263,29-11-2020,24749,235,197,7
Meghalaya,11704,10735,111,29-11-2020,11704,71,129,1
Mizoram,3822,3425,5,29-11-2020,3822,16,58,0
Nagaland,11115,9830,64,29-11-2020,11115,24,25,0
Odisha,317789,310549,1730,29-11-2020,317789,550,802,12
Puducherry,36902,35774,609,29-11-2020,36902,46,41,0
Punjab,150805,138206,4765,29-11-2020,150805,719,576,28
Rajasthan,262805,231780,2274,29-11-2020,262805,2765,2178,19
Sikkim,4967,4572,107,29-11-2020,4967,59,31,4
Tamil Nadu,779046,756279,11694,29-11-2020,779046,1430,1453,13
Telangana,269223,257278,1455,29-11-2020,269223,805,948,4
Tripura,32674,31655,370,29-11-2020,32674,33,87,0
Uttarakhand,73951,67861,1214,29-11-2020,73951,424,347,13
Uttar Pradesh,539899,506938,7718,29-11-2020,539899,2152,2527,21
West Bengal,477446,444587,8322,29-11-2020,477446,3459,3487,52
Andaman and Nicobar Islands,4704,4537,61,30-11-2020,4704,6,19,0
Andhra Pradesh,867683,852298,6988,30-11-2020,867683,620,3787,7
Arunachal Pradesh,16269,15364,54,30-11-2020,16269,7,41,3
Assam,212617,208286,981,30-11-2020,212617,134,96,1
Bihar,234119,227456,1259,30-11-2020,234119,547,517,6
Chandigarh,17342,15926,276,30-11-2020,17342,96,69,2
Chhattisgarh,235998,212517,2840,30-11-2020,235998,1273,1600,10
Dadra and Nagar Haveli and Daman and Diu,3332,3308,2,30-11-2020,3332,2,3,0
Delhi,566648,522491,9066,30-11-2020,566648,4906,6325,68
Goa,47804,45790,687,30-11-2020,47804,115,135,1
Gujarat,208278,189420,3969,30-11-2020,208278,1564,1451,16
Haryana,232522,211216,2401,30-11-2020,232522,1809,2794,26
Himachal Pradesh,40003,30724,635,30-11-2020,40003,1026,944,12
Jammu and Kashmir,109854,103082,1685,30-11-2020,109854,471,491,5
Jharkhand,108984,105883,963,30-11-2020,108984,198,214,0
Karnataka,883899,847612,11765,30-11-2020,883899,1291,1530,15
Kerala,599600,532658,2223,30-11-2020,599600,5643,5861,27
Ladakh,8403,7409,116,30-11-2020,8403,75,82,0
Lakshadweep,0,0,0,30-11-2020,0,0,0,0
Madhya Pradesh,204745,186521,3250,30-11-2020,204745,1514,1508,13
Maharashtra,1820059,1680926,47071,30-11-2020,1820059,5544,4362,85
Manipur,24910,21401,273,30-11-2020,24910,161,198,10
Meghalaya,11740,10861,111,30-11-2020,11740,36,126,0
Mizoram,3826,3440,5,30-11-2020,3826,4,15,0
Nagaland,11159,10005,64,30-11-2020,11159,44,175,0
Odisha,318307,311256,1734,30-11-2020,318307,518,707,4
Puducherry,36935,35846,609,30-11-2020,36935,33,72,0
Punjab,151538,138870,4780,30-11-2020,151538,733,664,15
Rajasthan,265386,234336,2292,30-11-2020,265386,2581,2556,18
Sikkim,4985,4609,108,30-11-2020,4985,18,37,1
Tamil Nadu,780505,757750,11703,30-11-2020,780505,1459,1471,9
Telangana,269816,258336,1458,30-11-2020,269816,593,1058,3
Tripura,32695,31730,370,30-11-2020,32695,21,75,0
Uttarakhand,74340,68148,1222,30-11-2020,74340,389,287,8
Uttar Pradesh,541873,509556,7742,30-11-2020,541873,1974,2618,24
West Bengal,480813,448032,8376,30-11-2020,480813,3367,3445,54
Andaman and Nicobar Islands,4710,4550,61,01-12-2020,4710,6,13,0
Andhra Pradesh,868064,853232,6992,01-12-2020,868064,381,934,4
Arunachal Pradesh,16282,15411,54,01-12-2020,16282,13,47,0
Assam,212776,208396,981,01-12-2020,212776,159,110,0
Bihar,234610,227987,1264,01-12-2020,234610,491,531,5
Chandigarh,17409,16070,277,01-12-2020,17409,67,144,1
Chhattisgarh,237322,214826,2861,01-12-2020,237322,1324,2309,21
Dadra and Nagar Haveli and Daman and Diu,3332,3314,2,01-12-2020,3332,0,6,0
Delhi,570374,528315,9174,01-12-2020,570374,3726,5824,108
Goa,47963,45940,688,01-12-2020,47963,159,150,1
Gujarat,209780,190821,3989,01-12-2020,209780,1502,1401,20
Haryana,234126,213336,2428,01-12-2020,234126,1604,2120,27
Himachal Pradesh,40518,31584,645,01-12-2020,40518,515,860,10
Jammu and Kashmir,110224,103565,1694,01-12-2020,110224,370,483,9
Jharkhand,109151,106171,964,01-12-2020,109151,167,288,1
Karnataka,884897,849821,11778,01-12-2020,884897,998,2209,13
Kerala,602982,538713,2244,01-12-2020,602982,3382,6055,21
Ladakh,8415,7489,117,01-12-2020,8415,12,80,1
Lakshadweep,0,0,0,01-12-2020,0,0,0,0
Madhya Pradesh,206128,188097,3260,01-12-2020,206128,1383,1576,10
Maharashtra,1823896,1685122,47151,01-12-2020,1823896,3837,4196,80
Manipur,25045,21566,281,01-12-2020,25045,135,165,8
Meghalaya,11810,10936,111,01-12-2020,11810,70,75,0
Mizoram,3847,3499,5,01-12-2020,3847,21,59,0
Nagaland,11186,10194,64,01-12-2020,11186,27,189,0
Odisha,318725,312065,1739,01-12-2020,318725,418,809,5
Puducherry,36968,35898,610,01-12-2020,36968,33,52,1
Punjab,152091,139442,4807,01-12-2020,152091,553,572,27
Rajasthan,268063,237098,2312,01-12-2020,268063,2677,2762,20
Sikkim,4989,4632,109,01-12-2020,4989,4,23,1
Tamil Nadu,781915,759206,11712,01-12-2020,781915,1410,1456,9
Telangana,270318,259230,1461,01-12-2020,270318,502,894,3
Tripura,32726,31764,370,01-12-2020,32726,31,34,0
Uttarakhand,74795,68505,1231,01-12-2020,74795,455,357,9
Uttar Pradesh,543888,512028,7761,01-12-2020,543888,2015,2472,19
West Bengal,483484,450762,8424,01-12-2020,483484,2671,2730,48
Andaman and Nicobar Islands,4718,4566,61,02-12-2020,4718,8,16,0
Andhra Pradesh,868749,854326,6996,02-12-2020,868749,685,1094,4
Arunachal Pradesh,16296,15456,54,02-12-2020,16296,14,45,0
Assam,212998,208531,981,02-12-2020,212998,222,135,0
Bihar,235152,228316,1268,02-12-2020,235152,542,329,4
Chandigarh,17537,16173,278,02-12-2020,17537,128,103,1
Chhattisgarh,239215,216990,2892,02-12-2020,239215,1893,2164,31
Dadra and Nagar Haveli and Daman and Diu,3334,3317,2,02-12-2020,3334,2,3,0
Delhi,574380,533351,9260,02-12-2020,574380,4006,5036,86
Goa,48124,46068,690,02-12-2020,48124,161,128,2
Gujarat,211257,192368,4004,02-12-2020,211257,1477,1547,15
Haryana,235997,215797,2456,02-12-2020,235997,1871,2461,28
Himachal Pradesh,41227,32343,666,02-12-2020,41227,709,759,21
Jammu and Kashmir,110678,104068,1702,02-12-2020,110678,454,503,8
Jharkhand,109332,106398,969,02-12-2020,109332,181,227,5
Karnataka,886227,850707,11792,02-12-2020,886227,1330,886,14
Kerala,608357,544864,2270,02-12-2020,608357,5375,6151,26
Ladakh,8477,7565,119,02-12-2020,8477,62,76,2
Lakshadweep,0,0,0,02-12-2020,0,0,0,0
Madhya Pradesh,207485,189780,3270,02-12-2020,207485,1357,1683,10
Maharashtra,1828826,1691412,47246,02-12-2020,1828826,4930,6290,95
Manipur,25243,21718,289,02-12-2020,25243,198,152,8
Meghalaya,11875,11094,112,02-12-2020,11875,65,158,1
Mizoram,3869,3572,6,02-12-2020,3869,22,73,1
Nagaland,11209,10302,64,02-12-2020,11209,23,108,0
Odisha,319103,312734,1744,02-12-2020,319103,378,669,5
Puducherry,37020,35970,611,02-12-2020,37020,52,72,1
Punjab,152709,140254,4821,02-12-2020,152709,618,812,14
Rajasthan,270410,240105,2331,02-12-2020,270410,2347,3007,19
Sikkim,5031,4637,110,02-12-2020,5031,42,5,1
Tamil Nadu,783319,760617,11722,02-12-2020,783319,1404,1411,10
Telangana,270883,260155,1462,02-12-2020,270883,565,925,1
Tripura,32764,31821,372,02-12-2020,32764,38,57,2
Uttarakhand,75268,69083,1238,02-12-2020,75268,473,578,7
Uttar Pradesh,545545,514087,7788,02-12-2020,545545,1657,2059,27
West Bengal,486799,454102,8476,02-12-2020,486799,3315,3340,52
Andaman and Nicobar Islands,4723,4583,61,03-12-2020,4723,5,17,0
Andhra Pradesh,869412,855485,7003,03-12-2020,869412,663,1159,7
Arunachal Pradesh,16320,15488,54,03-12-2020,16320,24,32,0
Assam,213171,208669,983,03-12-2020,213171,173,138,2
Bihar,235839,228797,1274,03-12-2020,235839,687,481,6
Chandigarh,17642,16279,281,03-12-2020,17642,105,106,3
Chhattisgarh,240863,218195,2919,03-12-2020,240863,1648,1205,27
Dadra and Nagar Haveli and Daman and Diu,3340,3322,2,03-12-2020,3340,6,5,0
Delhi,578324,538680,9342,03-12-2020,578324,3944,5329,82
Goa,48241,46132,693,03-12-2020,48241,117,64,3
Gujarat,212769,193938,4018,03-12-2020,212769,1512,1570,14
Haryana,237604,218443,2488,03-12-2020,237604,1607,2646,32
Himachal Pradesh,41860,33370,677,03-12-2020,41860,633,1027,11
Jammu and Kashmir,111130,104471,1708,03-12-2020,111130,452,403,6
Jharkhand,109538,106660,971,03-12-2020,109538,206,262,2
Karnataka,887667,851690,11808,03-12-2020,887667,1440,983,16
Kerala,614673,550788,2298,03-12-2020,614673,6316,5924,28
Ladakh,8623,7642,119,03-12-2020,8623,146,77,0
Lakshadweep,0,0,0,03-12-2020,0,0,0,0
Madhya Pradesh,208924,191618,3287,03-12-2020,208924,1439,1838,17
Maharashtra,1832176,1695208,47357,03-12-2020,1832176,3350,3796,111
Manipur,25390,21937,291,03-12-2020,25390,147,219,2
Meghalaya,11954,11154,114,03-12-2020,11954,79,60,2
Mizoram,3881,3584,6,03-12-2020,3881,12,12,0
Nagaland,11254,10467,64,03-12-2020,11254,45,165,0
Odisha,319583,313394,1750,03-12-2020,319583,480,660,6
Puducherry,37079,36035,612,03-12-2020,37079,59,65,1
Punjab,153308,140772,4842,03-12-2020,153308,599,518,21
Rajasthan,272400,243340,2350,03-12-2020,272400,1990,3235,19
Sikkim,5072,4661,111,03-12-2020,5072,41,24,1
Tamil Nadu,784747,762015,11733,03-12-2020,784747,1428,1398,11
Telangana,271492,261028,1465,03-12-2020,271492,609,873,3
Tripura,32803,31879,372,03-12-2020,32803,39,58,0
Uttarakhand,75784,69578,1251,03-12-2020,75784,516,495,13
Uttar Pradesh,547308,516694,7817,03-12-2020,547308,1763,2607,29
West Bengal,490070,457377,8527,03-12-2020,490070,3271,3275,51
Andaman and Nicobar Islands,4729,4597,61,04-12-2020,4729,6,14,0
Andhra Pradesh,870076,856320,7014,04-12-2020,870076,664,835,11
Arunachal Pradesh,16348,15525,54,04-12-2020,16348,28,37,0
Assam,213336,208846,985,04-12-2020,213336,165,177,2
Bihar,236420,229249,1281,04-12-2020,236420,581,452,7
Chandigarh,17717,16452,284,04-12-2020,17717,75,173,3
Chhattisgarh,242418,220177,2941,04-12-2020,242418,1555,1982,22
Dadra and Nagar Haveli and Daman and Diu,3340,3324,2,04-12-2020,3340,0,2,0
Delhi,582058,543514,9424,04-12-2020,582058,3734,4834,82
Goa,48365,46251,696,04-12-2020,48365,124,119,3
Gujarat,214309,195365,4031,04-12-2020,214309,1540,1427,13
Haryana,239239,221203,2520,04-12-2020,239239,1635,2760,32
Himachal Pradesh,42697,33914,695,04-12-2020,42697,837,544,18
Jammu and Kashmir,111712,104890,1718,04-12-2020,111712,582,419,10
Jharkhand,109771,106868,977,04-12-2020,109771,233,208,6
Karnataka,889113,852584,11821,04-12-2020,889113,1446,894,13
Kerala,620049,556378,2329,04-12-2020,620049,5376,5590,31
Ladakh,8691,7713,119,04-12-2020,8691,68,71,0
Lakshadweep,0,0,0,04-12-2020,0,0,0,0
Madhya Pradesh,210374,193187,3300,04-12-2020,210374,1450,1569,13
Maharashtra,1837358,1703274,47472,04-12-2020,1837358,5182,8066,115
Manipur,25536,22172,294,04-12-2020,25536,146,235,3
Meghalaya,12005,11241,116,04-12-2020,12005,51,87,2
Mizoram,3888,3647,6,04-12-2020,3888,7,63,0
Nagaland,11283,10520,64,04-12-2020,11283,29,53,0
Odisha,320017,314023,1755,04-12-2020,320017,434,629,5
Puducherry,37119,36062,613,04-12-2020,37119,40,27,1
Punjab,154064,141478,4862,04-12-2020,154064,756,706,20
Rajasthan,274486,246572,2370,04-12-2020,274486,2086,3232,20
Sikkim,5100,4669,111,04-12-2020,5100,28,8,0
Tamil Nadu,786163,763428,11747,04-12-2020,786163,1416,1413,14
Telangana,272123,261830,1467,04-12-2020,272123,631,802,2
Tripura,32836,31947,372,04-12-2020,32836,33,68,0
Uttarakhand,76275,70045,1263,04-12-2020,76275,491,467,12
Uttar Pradesh,549228,518390,7848,04-12-2020,549228,1920,1696,31
West Bengal,493316,460634,8576,04-12-2020,493316,3246,3257,49
Andaman and Nicobar Islands,4742,4611,61,05-12-2020,4742,13,14,0
Andhra Pradesh,870675,857233,7020,05-12-2020,870675,599,913,6
Arunachal Pradesh,16367,15561,55,05-12-2020,16367,19,36,1
Assam,213505,208967,987,05-12-2020,213505,169,121,2
Bihar,237006,229883,1287,05-12-2020,237006,586,634,6
Chandigarh,17828,16613,287,05-12-2020,17828,111,161,3
Chhattisgarh,243997,221690,2956,05-12-2020,243997,1579,1513,15
Dadra and Nagar Haveli and Daman and Diu,3340,3326,2,05-12-2020,3340,0,2,0
Delhi,586125,548376,9497,05-12-2020,586125,4067,4862,73
Goa,48459,46375,696,05-12-2020,48459,94,124,0
Gujarat,215819,196992,4049,05-12-2020,215819,1510,1627,18
Haryana,240841,223973,2539,05-12-2020,240841,1602,2770,19
Himachal Pradesh,43500,34492,708,05-12-2020,43500,803,578,13
Jammu and Kashmir,112256,105537,1730,05-12-2020,112256,544,647,12
Jharkhand,109990,107074,978,05-12-2020,109990,219,206,1
Karnataka,890360,853461,11834,05-12-2020,890360,1247,877,13
Kerala,625767,561874,2358,05-12-2020,625767,5718,5496,29
Ladakh,8732,7752,120,05-12-2020,8732,41,39,1
Lakshadweep,0,0,0,05-12-2020,0,0,0,0
Madhya Pradesh,211698,194743,3314,05-12-2020,211698,1324,1556,14
Maharashtra,1842587,1710050,47599,05-12-2020,1842587,5229,6776,127
Manipur,25691,22445,295,05-12-2020,25691,155,273,1
Meghalaya,12067,11319,118,05-12-2020,12067,62,78,2
Mizoram,3913,3690,6,05-12-2020,3913,25,43,0
Nagaland,11305,10759,65,05-12-2020,11305,22,239,1
Odisha,320394,314665,1760,05-12-2020,320394,377,642,5
Puducherry,37165,36124,614,05-12-2020,37165,46,62,1
Punjab,154788,142121,4882,05-12-2020,154788,724,643,20
Rajasthan,276420,249713,2389,05-12-2020,276420,1934,3141,19
Sikkim,5147,4677,112,05-12-2020,5147,47,8,1
Tamil Nadu,787554,764854,11762,05-12-2020,787554,1391,1426,15
Telangana,272719,262751,1470,05-12-2020,272719,596,921,3
Tripura,32860,32009,372,05-12-2020,32860,24,62,0
Uttarakhand,76893,70626,1273,05-12-2020,76893,618,581,10
Uttar Pradesh,551179,520637,7877,05-12-2020,551179,1951,2247,29
West Bengal,496522,463849,8628,05-12-2020,496522,3206,3215,52
Andaman and Nicobar Islands,4758,4624,61,07-12-2020,4758,16,13,0
Andhra Pradesh,871972,859029,7033,07-12-2020,871972,1297,1796,13
Arunachal Pradesh,16395,15605,55,07-12-2020,16395,28,44,0
Assam,213759,209214,993,07-12-2020,213759,254,247,6
Bihar,238106,231248,1295,07-12-2020,238106,1100,1365,8
Chandigarh,18027,16814,291,07-12-2020,18027,199,201,4
Chhattisgarh,246809,223772,2989,07-12-2020,246809,2812,2082,33
Dadra and Nagar Haveli and Daman and Diu,3342,3326,2,07-12-2020,3342,2,0,0
Delhi,592250,557914,9643,07-12-2020,592250,6125,9538,146
Goa,48686,46624,698,07-12-2020,48686,227,249,2
Gujarat,218788,200012,4081,07-12-2020,218788,2969,3020,32
Haryana,243896,228411,2588,07-12-2020,243896,3055,4438,49
Himachal Pradesh,44958,35957,732,07-12-2020,44958,1458,1465,24
Jammu and Kashmir,113288,106372,1746,07-12-2020,113288,1032,835,16
Jharkhand,110278,107496,986,07-12-2020,110278,288,422,8
Karnataka,893006,855750,11856,07-12-2020,893006,2646,2289,22
Kerala,636392,572911,2418,07-12-2020,636392,10625,11037,60
Ladakh,8893,7917,120,07-12-2020,8893,161,165,0
Lakshadweep,0,0,0,07-12-2020,0,0,0,0
Madhya Pradesh,214505,197777,3337,07-12-2020,214505,2807,3034,23
Maharashtra,1852266,1723370,47734,07-12-2020,1852266,9679,13320,135
Manipur,26073,22848,306,07-12-2020,26073,382,403,11
Meghalaya,12237,11453,120,07-12-2020,12237,170,134,2
Mizoram,3936,3728,6,07-12-2020,3936,23,38,0
Nagaland,11379,10766,66,07-12-2020,11379,74,7,1
Odisha,321196,315840,1771,07-12-2020,321196,802,1175,11
Puducherry,37224,36238,614,07-12-2020,37224,59,114,0
Punjab,156226,143414,4916,07-12-2020,156226,1438,1293,34
Rajasthan,280585,255729,2429,07-12-2020,280585,4165,6016,40
Sikkim,5197,4695,115,07-12-2020,5197,50,18,3
Tamil Nadu,790240,767759,11793,07-12-2020,790240,2686,2905,31
Telangana,273858,264606,1474,07-12-2020,273858,1139,1855,4
Tripura,32897,32110,373,07-12-2020,32897,37,101,1
Uttarakhand,77997,71489,1285,07-12-2020,77997,1104,863,12
Uttar Pradesh,554944,524860,7924,07-12-2020,554944,3765,4223,47
West Bengal,502840,470223,8723,07-12-2020,502840,6318,6374,95
Andaman and Nicobar Islands,4773,4631,61,08-12-2020,4773,15,7,0
Andhra Pradesh,872288,859624,7038,08-12-2020,872288,316,595,5
Arunachal Pradesh,16415,15653,55,08-12-2020,16415,20,48,0
Assam,213925,209345,995,08-12-2020,213925,166,131,2
Bihar,238648,231884,1297,08-12-2020,238648,542,636,2
Chandigarh,18113,16899,293,08-12-2020,18113,86,85,2
Chhattisgarh,248232,225633,3010,08-12-2020,248232,1423,1861,21
Dadra and Nagar Haveli and Daman and Diu,3346,3328,2,08-12-2020,3346,4,2,0
Delhi,593924,561732,9706,08-12-2020,593924,1674,3818,63
Goa,48776,46778,701,08-12-2020,48776,90,154,3
Gujarat,220168,201580,4095,08-12-2020,220168,1380,1568,14
Haryana,245288,230551,2611,08-12-2020,245288,1392,2140,23
Himachal Pradesh,45697,37063,739,08-12-2020,45697,739,1106,7
Jammu and Kashmir,113568,106758,1755,08-12-2020,113568,280,386,9
Jharkhand,110457,107710,988,08-12-2020,110457,179,214,2
Karnataka,894004,857351,11867,08-12-2020,894004,998,1601,11
Kerala,639664,577616,2441,08-12-2020,639664,3272,4705,23
Ladakh,8896,8014,121,08-12-2020,8896,3,97,1
Lakshadweep,0,0,0,08-12-2020,0,0,0,0
Madhya Pradesh,215957,199167,3347,08-12-2020,215957,1452,1390,10
Maharashtra,1855341,1730715,47774,08-12-2020,1855341,3075,7345,40
Manipur,26225,22997,309,08-12-2020,26225,152,149,3
Meghalaya,12314,11573,120,08-12-2020,12314,77,120,0
Mizoram,3968,3757,6,08-12-2020,3968,32,29,0
Nagaland,11418,10773,66,08-12-2020,11418,39,7,0
Odisha,321564,316447,1778,08-12-2020,321564,368,607,7
Puducherry,37270,36263,615,08-12-2020,37270,46,25,1
Punjab,156839,144301,4934,08-12-2020,156839,613,887,18
Rajasthan,282512,258393,2448,08-12-2020,282512,1927,2664,19
Sikkim,5203,4715,117,08-12-2020,5203,6,20,2
Tamil Nadu,791552,769048,11809,08-12-2020,791552,1312,1289,16
Telangana,274540,265367,1477,08-12-2020,274540,682,761,3
Tripura,32925,32125,373,08-12-2020,32925,28,15,0
Uttarakhand,78509,71980,1295,08-12-2020,78509,512,491,10
Uttar Pradesh,556397,526721,7944,08-12-2020,556397,1453,1861,20
West Bengal,505054,472454,8771,08-12-2020,505054,2214,2231,48
Andaman and Nicobar Islands,4778,4647,61,09-12-2020,4778,5,16,0
Dadra and Nagar Haveli and Daman and Diu,3351,3330,2,09-12-2020,3351,5,2,0
West Bengal,507995,475425,8820,09-12-2020,507995,2941,2971,49
Manipur,26396,23166,311,09-12-2020,26396,171,169,2
Ladakh,8969,8056,122,09-12-2020,8969,73,42,1
Nagaland,11479,10781,67,09-12-2020,11479,61,8,1
Rajasthan,284116,260773,2468,09-12-2020,284116,1604,2380,20
Bihar,239322,232563,1300,09-12-2020,239322,674,679,3
Haryana,246679,232108,2624,09-12-2020,246679,1391,1557,13
Jharkhand,110639,107898,988,09-12-2020,110639,182,188,0
Delhi,597112,565039,9763,09-12-2020,597112,3188,3307,57
Tamil Nadu,792788,770378,11822,09-12-2020,792788,1236,1330,13
Madhya Pradesh,217302,200664,3358,09-12-2020,217302,1345,1497,11
Chandigarh,18239,16981,296,09-12-2020,18239,126,82,3
Mizoram,3977,3772,6,09-12-2020,3977,9,15,0
Uttar Pradesh,558173,528832,7967,09-12-2020,558173,1776,2111,23
Sikkim,5215,4735,117,09-12-2020,5215,12,20,0
Tripura,32945,32169,373,09-12-2020,32945,20,44,0
Lakshadweep,0,0,0,09-12-2020,0,0,0,0
Uttarakhand,79141,72435,1307,09-12-2020,79141,632,455,12
Assam,214019,209447,997,09-12-2020,214019,94,102,2
Chhattisgarh,249699,227158,3025,09-12-2020,249699,1467,1525,15
Andhra Pradesh,872839,860368,7042,09-12-2020,872839,551,744,4
Meghalaya,12410,11686,122,09-12-2020,12410,96,113,2
Jammu and Kashmir,114038,107282,1761,09-12-2020,114038,470,524,6
Himachal Pradesh,46201,37871,753,09-12-2020,46201,504,808,14
Punjab,157331,145093,4964,09-12-2020,157331,492,792,30
Kerala,644696,582351,2472,09-12-2020,644696,5032,4735,31
Telangana,275261,266120,1480,09-12-2020,275261,721,753,3
Goa,48935,46924,701,09-12-2020,48935,159,146,0
Maharashtra,1859367,1737080,47827,09-12-2020,1859367,4026,6365,53
Odisha,321913,316970,1784,09-12-2020,321913,349,523,6
Arunachal Pradesh,16437,15690,55,09-12-2020,16437,22,37,0
Karnataka,895284,858370,11880,09-12-2020,895284,1280,1019,13
Gujarat,221493,203111,4110,09-12-2020,221493,1325,1531,15
Puducherry,37311,36308,615,09-12-2020,37311,41,45,0
Madhya Pradesh,218574,201987,3366,10-12-2020,218574,1272,1323,8
Telangana,275904,266925,1482,10-12-2020,275904,643,805,2
Haryana,248079,233696,2650,10-12-2020,248079,1400,1588,26
Lakshadweep,0,0,0,10-12-2020,0,0,0,0
Tripura,32976,32204,373,10-12-2020,32976,31,35,0
